date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
29-09-17,5276515.24,1800,2143400000,0.237538,5254500,0,5539.678702
30-09-17,4938209.668,1823,2126640000,0.235162,3376060,0,4108.426107
01-10-17,10810011,2014,2120520000,0.24618,4232170,0,4499.247854
02-10-17,12976948.28,3292,2206660000,0.231441,3983190,0,7005.332666
03-10-17,4841541.442,2382,2079210000,0.22274,3327450,0,5777.443034
04-10-17,2675523.696,1841,2010220000,0.218456,2401820,0,3695.69027
05-10-17,7845939.372,2108,1963310000,0.211072,4460130,0,7078.303208
06-10-17,4265719.115,1845,1905590000,0.211324,5122770,0,6739.042062
07-10-17,3899386.188,1660,1907490000,0.212189,4376190,0,5188.222329
08-10-17,3608487.412,1687,1896110000,0.194807,4830460,0,4920.722437
09-10-17,4336937.259,2010,1752840000,0.194931,6003100,0,7962.854497
10-10-17,3608131.512,2013,1745490000,0.209909,5169550,0,6969.048888
11-10-17,1915523.684,1856,1892910000,0.214811,2753270,0,4114.009405
12-10-17,2785092.789,1769,1933180000,0.206147,4425210,0,5681.986081
13-10-17,3904980.248,1911,1851320000,0.211569,5996320,0,6836.141093
14-10-17,2744338.252,1628,1905510000,0.210581,3189400,0,5000.308001
15-10-17,3186887.774,1639,1896390000,0.2073,2933540,0,5403.112384
16-10-17,4689546.782,2057,1862590000,0.223181,14101500,0,8455.775474
17-10-17,3131016.978,2081,2017790000,0.218207,4990440,0,7602.112532
18-10-17,2554319.619,1604,1956420000,0.220316,3409140,0,4167.622089
19-10-17,2097158.411,1636,1977550000,0.220531,3383330,0,4116.935247
20-10-17,3423286.842,1680,1988490000,0.215947,4936400,0,5711.052803
21-10-17,4205299.433,1661,1944090000,0.212676,4326590,0,5970.954198
22-10-17,3544734.97,1631,1919670000,0.211949,4615270,0,4584.07107
23-10-17,3958663.193,1632,1901550000,0.199053,4987880,0,7231.774928
24-10-17,3795896.477,1884,1776640000,0.212616,5808170,0,5486.152112
25-10-17,2476438.823,2032,1908250000,0.206495,4171090,0,4751.367444
26-10-17,3337044.2,1727,1851170000,0.199005,4683120,0,5580.969381
27-10-17,2250925.23,1530,1794140000,0.19794,3603110,0,4133.113429
28-10-17,1811989.234,1341,1781830000,0.197236,4671300,0,3480.612389
29-10-17,2802696.865,1570,1776000000,0.201337,8599400,0,3821.555642
30-10-17,2091393.939,1544,1802150000,0.200415,3529450,0,4367.462793
31-10-17,3710133.902,1585,1794650000,0.186771,6031700,0,5522.852258
01-11-17,5323618.932,1901,1682610000,0.166645,6190340,0,5949.851042
02-11-17,5407282.515,1917,1497580000,0.166887,8706750,0,7400.404166
03-11-17,3391948.354,1575,1499370000,0.171728,5802310,0,4234.823088
04-11-17,3619655.006,1421,1543630000,0.170845,4231960,0,3767.691143
05-11-17,2198306.038,1413,1536840000,0.180309,4400860,0,2936.173242
06-11-17,3830427.316,1721,1632060000,0.186642,11718500,0,6309.24471
07-11-17,2254760.08,1466,1678310000,0.180246,4822430,0,4009.249146
08-11-17,2098969.685,1553,1613560000,0.194292,6757370,0,4470.654347
09-11-17,2776397.515,1885,1744180000,0.220927,7388760,0,3915.163302
10-11-17,5261664.025,1974,1993320000,0.192903,10625300,0,8350.740655
11-11-17,3003399.804,1833,1728040000,0.192428,6940500,0,4214.739799
12-11-17,7418280.017,1915,1720610000,0.180406,12126100,0,8231.553214
13-11-17,3497295.142,1716,1627880000,0.192662,7806090,0,6329.287836
14-11-17,3593908.01,1728,1729090000,0.194469,7941780,0,5306.610566
15-11-17,2409120.591,1746,1758620000,0.193879,6978990,0,5310.900608
16-11-17,3977622.256,1725,1748490000,0.196787,16058700,0,6475.360674
17-11-17,2360101.948,1445,1770370000,0.192635,8216410,0,3856.375991
18-11-17,2299223.854,1549,1741240000,0.196271,7023070,0,4113.670873
19-11-17,3756661.345,1630,1756380000,0.201947,8200280,0,4128.252723
20-11-17,3738885.877,1869,1816320000,0.213041,13657600,0,6290.148037
21-11-17,4682304.852,1651,1912860000,0.202712,9636650,0,6058.302372
22-11-17,3062661.048,1860,1830930000,0.203891,6838830,0,5203.570222
23-11-17,2657164.224,1797,1837210000,0.201437,8567770,0,4742.496234
24-11-17,2034253.066,1662,1811810000,0.209109,7556740,0,3804.442078
25-11-17,3671447.073,2120,1882040000,0.218506,10943300,0,4421.403789
26-11-17,3673775.246,2258,1964170000,0.213886,12589900,0,6091.888321
27-11-17,4163179.998,2383,1926100000,0.226282,12795400,0,7332.229169
28-11-17,22970097.8,2923,2039580000,0.248682,35746900,0,12611.59876
29-11-17,9171391.643,2771,2320920000,0.218286,33439400,0,14238.26889
30-11-17,4414221.597,6082,1965590000,0.226677,16258700,0,9063.123129
01-12-17,3543179.942,4961,2029370000,0.239571,12371200,0,7000.156844
02-12-17,7824959.323,2888,2159190000,0.252322,23297000,0,10259.76175
03-12-17,18369620.55,3743,2266360000,0.275915,44340300,0,10004.07507
04-12-17,6993470.005,3427,2494140000,0.285884,19193300,0,7121.593295
05-12-17,10917428.12,2301,2573250000,0.301329,27918500,0,7085.798751
06-12-17,9203145.089,3185,2697300000,0.270295,29788400,0,10404.1613
07-12-17,11890704.24,2607,2442770000,0.236283,30563700,0,10472.34765
08-12-17,77014914.73,6478,2115340000,0.639449,267451000,0,32226.76742
09-12-17,56078060.64,7221,6157700000,0.445482,211103000,0,28189.78613
10-12-17,18268594.16,3354,4002320000,0.393966,77311800,0,18346.15452
11-12-17,13119284.47,3651,3545280000,0.49053,71627100,0,13280.55267
12-12-17,25320627.32,5090,4458080000,0.534018,106068000,0,21121.62142
13-12-17,17229935,4460,4763320000,0.523858,56148600,0,18318.07615
14-12-17,26297213.6,4393,4823690000,0.610045,87375200,0,17615.19502
15-12-17,17582794.71,4308,5412800000,0.592682,69296200,0,15283.09828
16-12-17,34744209.59,5309,5288890000,0.657999,99889000,0,14592.82579
17-12-17,30824676.35,4470,5907670000,0.687827,83063900,0,15376.40126
18-12-17,44517841.61,4605,6179970000,0.846193,114759000,0,17484.36742
19-12-17,92655856.65,5957,7662510000,0.942962,242843000,0,28101.33748
20-12-17,31827045.07,4656,8472610000,0.918996,119243000,0,15330.62347
21-12-17,65856607.31,17017,8549700000,0.998102,112835000,0,15017.85645
22-12-17,51717538.75,11002,9100960000,0.816177,187781000,0,19166.86069
23-12-17,20239147.11,12019,7529810000,0.927166,77666400,0,9112.224414
24-12-17,21993756.99,13035,8462550000,1.04,98134100,0,9826.550024
25-12-17,42524742.34,10351,9378680000,1.01,122425000,0,12760.24284
26-12-17,22045105.76,3897,8994070000,0.98838,65543300,0,6290.605771
27-12-17,28765640.06,4468,8852550000,0.944464,53708400,0,10718.98201
28-12-17,28277057.54,3436,8498790000,0.909741,52492700,0,10341.20199
29-12-17,37947195.37,4585,8213580000,1.06,105782000,0,11605.84488
30-12-17,24774433.25,3562,9427530000,0.926883,73225300,0,7585.091397
31-12-17,20490090.07,2880,8256740000,1.03,69870100,0,3549.10001
01-01-18,20852868.41,3228,9315310000,1.04,58202800,0,6706.999749
