date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
26-08-17,21375154.64,30405,1450080000,15.29,41284600,31141.71875,16.5609338
27-08-17,35301266.1,36481,1449670000,16.02,150740000,31968.59375,28.78895375
28-08-17,44529735.89,37330,1527600000,15.79,96308800,31422.8125,20.06432213
29-08-17,35624522.72,37559,1499090000,15.79,68677500,31348.4375,20.46716998
30-08-17,43787373.25,37159,1500740000,15.66,66337400,31489.21875,19.56075398
31-08-17,42207303.17,35588,1489950000,16.38,86584900,31495.46875,19.32206191
01-09-17,256881695.9,50233,1559510000,21.94,821440000,33827.65625,27.76919207
02-09-17,159758186.7,44689,2096550000,20.08,648787000,31813.4375,22.99096184
03-09-17,71210997.86,37932,1920050000,18.57,221986000,31275.9375,20.06759898
04-09-17,64674872.68,40688,1764650000,15.84,243535000,31557.5,22.45665478
05-09-17,78438471.81,39503,1506490000,16.58,218190000,31306.5625,21.4916341
06-09-17,126943731.7,42888,1579610000,19.02,228007000,32081.875,22.62008842
07-09-17,44597618.82,37275,1810900000,17.81,187201000,31287.34375,20.61597961
08-09-17,62609151.36,37795,1701770000,15.2,269884000,31509.84375,20.78143897
09-09-17,64662355.79,39149,1443530000,14.89,131722000,31053.28125,21.95700127
10-09-17,86182792.17,38963,1415090000,13.66,210528000,31397.96875,22.1403449
11-09-17,64002276.08,37721,1299470000,14.61,142588000,31469.6875,21.14181187
12-09-17,77680878.7,36647,1399560000,14.44,167338000,31508.59375,25.83597305
13-09-17,54465877.74,35444,1379350000,14.11,103257000,31536.09375,25.75082449
14-09-17,53492773.85,38863,1341200000,9.13,220330000,31694.84375,24.36063069
15-09-17,103151656.4,45196,868471000,10.24,434921000,30784.53125,27.02995315
16-09-17,44521123.32,41382,978667000,9.93,146996000,31687.8125,23.9487552
17-09-17,25026907.68,37306,948141000,10.02,55522700,31243.75,23.29728386
18-09-17,53228835.47,40104,957337000,11.79,117958000,30959.21875,26.48756804
19-09-17,30714252.43,36182,1131850000,11.48,69938100,31410.3125,22.69851633
20-09-17,24978592.54,34416,1094120000,11.25,41369200,31159.375,20.95226486
21-09-17,29446645.98,35807,1072660000,10.07,39347200,31227.65625,20.99364481
22-09-17,15526955.62,33300,967000000,10.26,31855800,32685.78125,19.74573898
23-09-17,17631126.52,31501,978077000,10.61,27727300,31187.8125,18.09047045
24-09-17,16851583.76,32748,1016090000,10.44,21480300,31860.625,19.36038201
25-09-17,15384451.35,33618,997582000,10.86,34197100,31114.21875,21.54838047
26-09-17,24724444.1,34374,1041640000,11.24,84319600,31939.6875,23.22638814
27-09-17,38132457.17,36158,1077120000,12.65,119565000,31639.21875,21.43730396
28-09-17,36345272.19,39376,1211380000,12.73,175932000,31892.03125,33.48524062
29-09-17,30937610.63,34462,1225220000,12.52,123657000,31443.125,26.83922098
30-09-17,26143743.19,35718,1200620000,12.98,81530800,31503.90625,25.9994742
01-10-17,13346194.99,32175,1246600000,12.74,44133200,31503.59375,20.30070448
02-10-17,18451339.86,34293,1223910000,12.44,36422500,31269.21875,21.24934418
03-10-17,10023863.03,32944,1198270000,12.41,38300200,31706.875,20.77984177
04-10-17,7161845.007,32494,1190230000,11.97,23010900,31365.3125,20.00830357
05-10-17,8742318.99,34282,1150570000,11.95,26552900,31240.78125,27.14349327
06-10-17,8626094.109,33930,1148890000,12.34,30320700,31682.96875,21.11869853
07-10-17,8093582.576,33514,1185190000,12.28,18414400,31639.0625,20.02658505
08-10-17,11069404.87,33457,1181440000,12.12,32447800,31148.75,20.65769671
09-10-17,22992814.17,34626,1166960000,11.5,40264100,31598.90625,21.08011197
10-10-17,13219243.11,35844,1107010000,11.54,27818000,31635.15625,23.50432901
11-10-17,13515356.16,44732,1112470000,11.49,17991900,31492.5,37.46918953
12-10-17,22610631.4,44830,1109090000,11.96,56959300,31545.625,38.0474657
13-10-17,25041368.93,38102,1157100000,12.18,79837000,31202.65625,26.0773688
14-10-17,14823214.86,55032,1176620000,12.26,38425100,31412.5,34.38281324
15-10-17,9165509.29,57751,1180820000,11.95,52181800,31399.21875,35.98740983
16-10-17,13615154.22,38909,1153060000,11.89,28608500,31325.9375,25.46215069
17-10-17,32227049.05,40655,1148970000,11.92,75268900,30739.6875,32.3487303
18-10-17,21475693.08,36908,1151010000,11.53,55644800,31072.65625,27.56068206
19-10-17,18140229.42,37071,1112650000,11.34,25045400,31694.84375,30.46688523
20-10-17,12136325.72,36578,1097270000,11.22,28250900,31368.59375,31.2526223
21-10-17,10850836.54,37352,1083120000,10.92,20451400,31497.1875,29.54243542
22-10-17,8237169.72,36387,1057170000,10.83,19648600,31413.59375,26.54138272
23-10-17,21391386.52,38202,1046200000,10.28,39358200,31594.21875,27.98924958
24-10-17,19074188.2,38539,994988000,10.6,41969800,31376.5625,27.92590689
25-10-17,9153050.367,35080,1024260000,10.63,25582600,31259.53125,23.08403979
26-10-17,18876991.87,37049,1028580000,10.5,18961900,31517.8125,25.4320519
27-10-17,23555295.24,36579,1015860000,10.38,21540100,31347.34375,23.09881088
28-10-17,9772673.186,34292,1007430000,10.55,24204100,31141.09375,21.05856896
29-10-17,16908703.3,35981,1026380000,10.86,65005200,31419.84375,24.09563747
30-10-17,17316816.62,37241,1050600000,10.87,20081700,31600.625,29.33610092
31-10-17,16478281.86,38157,1053730000,10.62,27241200,31103.28125,26.3239951
01-11-17,18666041.87,39580,1028310000,10.26,30011800,31742.34375,28.48899914
02-11-17,18370305.21,36559,996639000,10.24,39190200,31024.84375,23.59151075
03-11-17,28688896.34,38671,993753000,12.66,146543000,32210.15625,25.0624713
04-11-17,33642340.81,40036,1226190000,11.89,149319000,30994.0625,23.87420176
05-11-17,63531851.34,39155,1152170000,13.24,333395000,32859.84375,24.40365413
06-11-17,71541246.84,43044,1292090000,14.33,435668000,31765,25.80472629
07-11-17,39393246.79,37863,1374590000,13.92,173761000,31012.65625,24.70340474
08-11-17,38596848.65,36596,1369880000,14.02,139534000,31293.90625,22.57119799
09-11-17,33065319.8,34800,1359370000,14.21,129201000,31290.625,21.04408792
10-11-17,59892360.28,38140,1380350000,14.6,299857000,32374.6875,23.38987397
11-11-17,124668280.3,46565,1423270000,19.42,958982000,33113.4375,28.34318336
12-11-17,100039833.5,48545,1894610000,15.18,697453000,30316.09375,29.06418552
13-11-17,86597488.2,41849,1490890000,16.11,350880000,30864.21875,31.08734426
14-11-17,84438053,39018,1566510000,17.87,449738000,31772.03125,25.10732043
15-11-17,50070126.43,38100,1738580000,17.55,149567000,31226.71875,23.73228258
16-11-17,40671232.85,38789,1706140000,16.88,182721000,31463.59375,24.03503309
17-11-17,52175142.98,38148,1635500000,17.24,150957000,31826.25,23.8493411
18-11-17,42948571.72,38965,1679120000,17.72,159453000,31459.6875,24.35128025
19-11-17,34191549.81,37031,1730450000,17.92,110618000,31682.03125,25.02244844
20-11-17,72897553.85,38984,1750630000,18.39,147752000,31783.59375,33.54488862
21-11-17,59092485.54,37015,1796380000,17.8,186210000,31710.78125,24.69875072
22-11-17,108749119.6,41388,1732980000,17.99,93779000,31833.90625,28.92474275
23-11-17,50651704.71,39748,1760670000,18.23,186523000,31047.34375,31.72097045
24-11-17,95284381.41,42593,1785000000,21.45,373045000,31623.4375,29.78696208
25-11-17,81024153.9,45380,2084820000,21.71,370135000,32033.28125,37.05570137
26-11-17,68668954.26,42245,2124930000,22.22,494333000,31866.09375,31.92239258
27-11-17,133900947.5,48544,2167620000,25.75,718945000,32150.9375,40.96633168
28-11-17,426558220.7,65917,2519340000,33.98,1640680000,33525.9375,54.88709519
29-11-17,155399833.3,58631,3326880000,25.42,919393000,30840.625,40.88470389
30-11-17,111519969.8,48196,2546530000,28.19,968075000,31545.78125,33.31294786
01-12-17,122000324.1,41745,2737970000,31.2,853735000,32642.8125,29.29306087
02-12-17,105064700.1,47087,3055410000,30.8,605113000,31677.1875,29.50757589
03-12-17,73546920.16,43776,3016140000,30.46,401675000,31501.71875,27.13701374
04-12-17,73504534.64,45821,2984910000,30.4,274351000,31450.9375,29.42513706
05-12-17,106517898.7,59401,2981630000,30.39,331677000,31363.59375,36.59154977
06-12-17,133867732.3,49051,2991890000,27.86,407100000,31207.03125,32.25854906
07-12-17,102673115.9,46765,2738670000,26.82,449013000,31534.375,33.36533146
08-12-17,203958583.8,52007,2639940000,30.05,581400000,31447.8125,43.24340195
09-12-17,150165026.6,45920,2923310000,29.09,585616000,31652.34375,34.34413251
10-12-17,78029137.13,42455,2870390000,26.51,463748000,31137.8125,29.91288709
11-12-17,72197344.74,45837,2602010000,27.64,470359000,31273.125,31.37930158
12-12-17,294385426.8,54586,2728370000,30.32,819045000,31019.0625,39.63637219
13-12-17,239983813.2,51684,2978500000,29.72,688511000,30592.8125,38.35655316
14-12-17,199033922.2,45543,2914580000,31.96,632755000,31360.78125,35.42851466
15-12-17,108988148.1,51853,3150230000,32.09,526730000,31375.46875,40.11228405
