date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-10-30,48020.0814513,818.0,2272040.0,0.780302,12728.0,7447.18757653,7.38358791999,
2016-10-31,157758.773617,1605.0,2341310.0,0.692514,30687.0,7679.73915883,12.55812706,
2016-11-01,44776.3942859,823.0,2083200.0,0.711819,11065.0,7607.75890728,7.58753251999,
2016-11-02,84730.3845023,1053.0,2146890.0,0.709144,8322.0,7668.66527403,7.00259559,
2016-11-03,119930.820748,1538.0,2135510.0,0.655677,7742.0,7325.3748429,11.60307572,
2016-11-04,34029.0595482,601.0,1987750.0,0.648302,6727.0,7989.80793528,4.95925801,
2016-11-05,56130.4815313,1038.0,1969620.0,0.634668,10349.0,8864.64484011,9.28123382999,
2016-11-06,72459.2319998,1256.0,1933780.0,0.626592,8395.0,7845.84743189,8.56214968001,
2016-11-07,46379.4258936,1329.0,1913600.0,0.632151,12029.0,7092.82326059,12.96492807,
2016-11-08,61806.7762918,1070.0,1936310.0,0.619449,6975.0,8006.41876258,8.33859146999,
2016-11-09,40301.0191213,896.0,1901400.0,0.73386,25736.0,7768.33023784,6.8195681,
2016-11-10,364352.412261,4494.0,2278340.0,0.71359,26312.0,7508.0939433,38.60360422,
2016-11-11,50923.5466808,636.0,2202070.0,0.645018,10221.0,8100.71124798,5.31111713001,
2016-11-12,671350.851492,3118.0,1995400.0,0.656818,7451.0,8563.07335201,20.19249889,
2016-11-13,27148.0347183,417.0,2018480.0,0.666323,4673.0,6693.67001461,2.80185268,
2016-11-14,108912.375847,1365.0,2071970.0,0.644311,8292.0,8206.73547243,9.57160345002,
2016-11-15,71871.1870687,902.0,2009340.0,0.70997,21550.0,7329.59607658,6.81787573001,
2016-11-16,161194.637243,2424.0,2142600.0,0.731985,28104.0,7406.34577372,16.22174162,
2016-11-17,149674.788729,2765.0,2320700.0,0.725155,10091.0,8069.68244184,31.86528599,
2016-11-18,185656.739918,2515.0,2273120.0,0.746159,10783.0,7713.34456231,20.4199317,
2016-11-19,508734.716132,1707.0,2314420.0,0.751169,14161.0,7894.2545627,21.18648936,
2016-11-20,122823.025265,1760.0,2354960.0,0.704841,14296.0,8442.46668509,15.78057014,
2016-11-21,59731.0512027,698.0,2228980.0,0.712357,9013.0,6523.72425661,5.20068907,
2016-11-22,37273.3546499,659.0,2257250.0,0.679494,19621.0,7225.43577332,5.82362179001,
2016-11-23,75022.8899756,1000.0,2112510.0,0.662553,4659.0,7746.23728961,9.03604145997,
2016-11-24,114256.78446,1540.0,2110640.0,0.627662,15977.0,8327.34213932,11.1206199,
2016-11-25,61358.6372004,721.0,2011130.0,0.614373,6320.0,6984.22243947,6.19737661001,
2016-11-26,215540.812921,3980.0,1941560.0,0.589909,16815.0,6090.63668019,38.55460846,
